,race,city,eoe,call
3794,w,c,1.0,0.0
3795,b,c,0.0,0.0
3796,b,c,1.0,0.0
3797,b,c,0.0,0.0
3798,w,c,1.0,1.0
3799,b,c,1.0,0.0
3800,w,c,1.0,0.0
3801,w,c,0.0,0.0
3802,b,c,1.0,0.0
3803,b,c,0.0,0.0
3804,w,c,0.0,0.0
3805,b,c,0.0,0.0
3806,b,b,1.0,0.0
3807,b,b,1.0,1.0
3808,w,b,1.0,0.0
3809,w,b,1.0,0.0
3810,w,b,1.0,1.0
3811,w,b,1.0,0.0
3812,w,b,1.0,0.0
3813,w,b,0.0,0.0
3814,b,b,1.0,0.0
3815,b,b,0.0,0.0
3816,b,b,0.0,0.0
3817,b,b,1.0,0.0
3818,b,b,1.0,0.0
3819,w,b,0.0,0.0
3820,w,b,0.0,0.0
3821,b,b,0.0,0.0
3822,b,b,0.0,0.0
3823,b,b,1.0,0.0
3824,w,b,1.0,0.0
3825,b,b,1.0,0.0
3826,w,b,1.0,0.0
3827,w,b,0.0,0.0
3828,w,b,1.0,0.0
3829,b,b,0.0,0.0
3830,b,b,1.0,0.0
3831,w,b,0.0,0.0
3832,w,b,0.0,0.0
3833,b,b,0.0,0.0
3834,w,b,0.0,0.0
3835,w,b,1.0,0.0
3836,b,b,1.0,0.0
3837,w,b,1.0,0.0
3838,b,b,1.0,0.0
3839,w,b,1.0,0.0
3840,w,b,0.0,0.0
3841,b,b,1.0,0.0
3842,b,b,1.0,0.0
3843,b,b,0.0,0.0
3844,w,b,1.0,0.0
3845,b,b,0.0,0.0
3846,b,b,0.0,0.0
3847,w,b,0.0,0.0
3848,w,b,0.0,0.0
3849,b,b,0.0,0.0
3850,w,b,1.0,0.0
3851,w,b,1.0,0.0
3852,b,b,1.0,0.0
3853,b,b,1.0,0.0
3854,w,b,0.0,0.0
3855,b,b,0.0,0.0
3856,w,b,0.0,0.0
3857,b,b,0.0,0.0
3858,b,b,0.0,0.0
3859,w,b,0.0,0.0
3860,w,b,0.0,0.0
3861,b,b,0.0,0.0
3862,w,b,0.0,0.0
3863,b,b,0.0,0.0
3864,w,b,0.0,0.0
3865,b,b,0.0,0.0
3866,w,b,0.0,0.0
3867,w,b,0.0,0.0
3868,w,b,0.0,0.0
3869,w,b,0.0,0.0
3870,b,b,0.0,0.0
3871,b,b,0.0,0.0
3872,b,b,0.0,0.0
3873,b,b,0.0,0.0
3874,w,b,1.0,0.0
3875,b,b,1.0,0.0
3876,b,b,1.0,0.0
3877,w,b,1.0,0.0
3878,w,b,1.0,0.0
3879,b,b,0.0,0.0
3880,w,b,0.0,0.0
3881,w,b,0.0,0.0
3882,b,b,0.0,0.0
3883,b,b,1.0,0.0
3884,w,b,1.0,0.0
3885,b,b,1.0,0.0
3886,b,b,0.0,0.0
3887,w,b,0.0,0.0
3888,w,b,0.0,0.0
3889,b,b,0.0,0.0
3890,w,b,0.0,0.0
3891,b,b,0.0,0.0
3892,w,b,0.0,0.0
3893,b,b,0.0,0.0
3894,w,b,0.0,0.0
3895,b,b,0.0,0.0
3896,b,b,0.0,0.0
3897,w,b,0.0,0.0
3898,b,b,0.0,0.0
3899,w,b,0.0,0.0
3900,b,b,0.0,0.0
3901,w,b,0.0,0.0
3902,w,b,0.0,0.0
3903,b,b,0.0,0.0
3904,b,b,0.0,0.0
3905,w,b,0.0,0.0
3906,w,b,0.0,0.0
3907,b,b,0.0,0.0
3908,b,b,0.0,0.0
3909,w,b,0.0,0.0
3910,w,b,1.0,0.0
3911,b,b,1.0,0.0
3912,b,b,1.0,0.0
3913,w,b,1.0,0.0
3914,w,c,1.0,0.0
3915,b,c,1.0,0.0
3916,b,c,1.0,0.0
3917,w,c,1.0,1.0
3918,w,c,1.0,0.0
3919,w,c,1.0,0.0
3920,b,c,0.0,0.0
3921,b,c,1.0,0.0
3922,b,c,1.0,0.0
3923,w,c,0.0,0.0
3924,b,c,1.0,0.0
3925,w,c,1.0,0.0
3926,w,c,0.0,0.0
3927,w,c,0.0,0.0
3928,b,c,0.0,0.0
3929,b,c,0.0,0.0
3930,w,c,0.0,0.0
3931,b,c,0.0,0.0
3932,w,c,0.0,0.0
3933,b,c,0.0,0.0
3934,b,c,1.0,0.0
3935,b,c,0.0,0.0
3936,w,c,1.0,0.0
3937,b,c,1.0,0.0
3938,w,c,0.0,0.0
3939,w,c,1.0,0.0
3940,b,c,0.0,0.0
3941,b,c,0.0,0.0
3942,w,c,0.0,0.0
3943,w,c,0.0,0.0
3944,b,c,1.0,0.0
3945,w,c,1.0,0.0
3946,w,c,1.0,0.0
3947,b,c,1.0,0.0
3948,w,c,1.0,0.0
3949,b,c,1.0,0.0
3950,w,c,1.0,0.0
3951,b,c,1.0,0.0
3952,w,c,1.0,0.0
3953,b,c,1.0,1.0
3954,b,c,1.0,0.0
3955,w,c,1.0,0.0
3956,w,c,0.0,0.0
3957,w,c,0.0,0.0
3958,b,c,0.0,0.0
3959,b,c,0.0,0.0
3960,b,c,1.0,0.0
3961,w,c,1.0,0.0
3962,w,c,0.0,0.0
3963,b,c,1.0,0.0
3964,w,c,1.0,0.0
3965,b,c,0.0,0.0
3966,w,c,0.0,0.0
3967,b,c,0.0,0.0
3968,w,c,1.0,0.0
3969,b,c,1.0,0.0
3970,b,c,1.0,0.0
3971,w,c,1.0,0.0
3972,w,c,1.0,0.0
3973,b,c,1.0,0.0
3974,b,c,1.0,0.0
3975,w,c,1.0,0.0
3976,w,c,1.0,0.0
3977,b,c,1.0,0.0
3978,w,c,0.0,0.0
3979,b,c,0.0,0.0
3980,w,c,0.0,0.0
3981,b,c,0.0,0.0
3982,w,c,0.0,0.0
3983,b,c,0.0,0.0
3984,w,c,0.0,0.0
3985,b,c,0.0,0.0
3986,w,c,0.0,0.0
3987,b,c,0.0,0.0
3988,w,c,0.0,0.0
3989,b,c,0.0,0.0
3990,w,c,0.0,0.0
3991,b,c,0.0,0.0
3992,w,c,0.0,0.0
3993,b,c,0.0,0.0
3994,w,c,0.0,0.0
3995,w,c,1.0,0.0
3996,b,c,0.0,0.0
3997,b,c,1.0,0.0
3998,w,c,0.0,0.0
3999,b,c,0.0,0.0
4000,w,c,1.0,0.0
4001,b,c,0.0,0.0
4002,w,c,1.0,0.0
4003,b,c,1.0,0.0
4004,b,c,1.0,0.0
4005,w,c,0.0,0.0
4006,w,c,0.0,1.0
4007,b,c,0.0,1.0
4008,b,c,0.0,0.0
4009,w,c,1.0,0.0
4010,w,c,1.0,0.0
4011,w,c,0.0,0.0
4012,b,c,1.0,0.0
4013,b,c,1.0,0.0
4014,w,c,1.0,0.0
4015,b,c,1.0,0.0
4016,w,c,1.0,0.0
4017,b,c,1.0,0.0
4018,w,c,1.0,1.0
4019,b,c,1.0,0.0
4020,w,c,1.0,0.0
4021,b,c,1.0,0.0
4022,w,c,1.0,0.0
4023,b,c,1.0,0.0
4024,w,c,0.0,0.0
4025,w,c,0.0,0.0
4026,b,c,0.0,0.0
4027,b,c,0.0,0.0
4028,w,c,0.0,0.0
4029,b,c,0.0,0.0
4030,w,c,0.0,0.0
4031,b,c,0.0,0.0
4032,w,c,0.0,0.0
4033,b,c,0.0,0.0
4034,w,c,0.0,0.0
4035,b,c,0.0,0.0
4036,w,c,0.0,0.0
4037,w,c,0.0,0.0
4038,b,c,0.0,0.0
4039,b,c,0.0,0.0
4040,b,c,0.0,0.0
4041,w,c,0.0,0.0
4042,b,c,0.0,0.0
4043,w,c,0.0,0.0
4044,b,c,0.0,0.0
4045,w,c,0.0,1.0
4046,b,c,0.0,0.0
4047,w,c,0.0,0.0
4048,w,c,0.0,0.0
4049,w,c,0.0,0.0
4050,w,c,0.0,0.0
4051,b,c,0.0,0.0
4052,b,c,0.0,0.0
4053,b,c,0.0,0.0
4054,b,c,0.0,0.0
4055,w,c,0.0,0.0
4056,b,c,0.0,0.0
4057,w,c,0.0,0.0
4058,b,c,0.0,0.0
4059,w,c,0.0,0.0
4060,b,c,0.0,0.0
4061,w,c,0.0,0.0
4062,b,c,0.0,0.0
4063,w,c,0.0,0.0
4064,w,c,0.0,0.0
4065,b,c,0.0,0.0
4066,w,c,0.0,1.0
4067,w,c,0.0,0.0
4068,b,c,0.0,0.0
4069,b,c,0.0,0.0
4070,w,c,1.0,1.0
4071,w,c,1.0,1.0
4072,b,c,1.0,1.0
4073,b,c,1.0,1.0
4074,w,c,0.0,0.0
4075,b,c,0.0,0.0
4076,w,c,0.0,0.0
4077,b,c,0.0,0.0
4078,b,c,0.0,0.0
4079,w,c,0.0,0.0
4080,w,c,0.0,0.0
4081,w,c,0.0,0.0
4082,w,c,0.0,0.0
4083,b,c,0.0,0.0
4084,b,c,0.0,1.0
4085,b,c,0.0,1.0
4086,b,b,0.0,0.0
4087,w,b,0.0,0.0
4088,w,b,0.0,0.0
4089,w,b,0.0,0.0
4090,b,b,0.0,0.0
4091,w,b,1.0,0.0
4092,w,b,1.0,0.0
4093,w,b,0.0,0.0
4094,w,b,0.0,0.0
4095,b,b,1.0,0.0
4096,b,b,0.0,0.0
4097,b,b,1.0,0.0
4098,w,b,1.0,0.0
4099,w,b,0.0,0.0
4100,b,b,0.0,0.0
4101,b,b,0.0,0.0
4102,b,b,0.0,0.0
4103,b,b,1.0,0.0
4104,b,b,0.0,0.0
4105,w,b,0.0,0.0
4106,w,b,0.0,0.0
4107,w,b,0.0,0.0
4108,w,b,0.0,0.0
4109,b,b,0.0,0.0
4110,w,b,1.0,0.0
4111,b,b,0.0,0.0
4112,b,b,0.0,0.0
4113,b,b,1.0,0.0
4114,b,b,0.0,0.0
4115,w,b,0.0,0.0
4116,w,b,0.0,0.0
4117,b,b,0.0,0.0
4118,w,b,0.0,0.0
4119,w,b,0.0,0.0
4120,b,b,0.0,0.0
4121,b,b,0.0,0.0
4122,b,b,1.0,0.0
4123,b,b,1.0,0.0
4124,w,b,1.0,0.0
4125,w,b,1.0,0.0
4126,w,b,1.0,1.0
4127,w,b,1.0,1.0
4128,b,b,1.0,1.0
4129,b,b,1.0,1.0
4130,w,b,0.0,0.0
4131,b,b,0.0,0.0
4132,w,b,0.0,0.0
4133,b,b,0.0,0.0
4134,w,b,0.0,0.0
4135,b,b,0.0,0.0
4136,b,b,0.0,0.0
4137,w,b,0.0,0.0
4138,w,b,0.0,0.0
4139,b,b,0.0,0.0
4140,b,b,0.0,0.0
4141,w,b,0.0,0.0
4142,w,b,1.0,1.0
4143,b,b,1.0,1.0
4144,w,b,1.0,0.0
4145,b,b,1.0,1.0
4146,w,b,0.0,0.0
4147,b,b,0.0,0.0
4148,b,b,0.0,0.0
4149,w,b,0.0,0.0
4150,w,b,0.0,0.0
4151,b,b,0.0,0.0
4152,w,b,0.0,0.0
4153,b,b,0.0,0.0
4154,w,b,1.0,0.0
4155,b,b,1.0,0.0
4156,w,b,1.0,0.0
4157,b,b,1.0,0.0
4158,b,b,0.0,0.0
4159,w,b,0.0,0.0
4160,w,b,0.0,0.0
4161,b,b,0.0,0.0
4162,w,b,0.0,0.0
4163,b,b,0.0,0.0
4164,w,b,0.0,0.0
4165,b,b,0.0,0.0
4166,w,b,0.0,0.0
4167,b,b,0.0,0.0
4168,b,b,0.0,1.0
4169,w,b,0.0,0.0
4170,w,b,0.0,0.0
4171,b,b,0.0,0.0
4172,w,b,0.0,0.0
4173,b,b,0.0,0.0
4174,b,c,0.0,0.0
4175,w,c,0.0,0.0
4176,w,c,0.0,0.0
4177,b,c,0.0,0.0
4178,w,c,1.0,0.0
4179,w,c,1.0,0.0
4180,w,c,1.0,0.0
4181,b,c,1.0,0.0
4182,b,c,1.0,0.0
4183,b,c,1.0,0.0
4184,w,c,0.0,0.0
4185,w,c,0.0,0.0
4186,b,c,0.0,0.0
4187,b,c,0.0,0.0
4188,w,c,0.0,0.0
4189,b,c,0.0,0.0
4190,w,c,0.0,1.0
4191,b,c,0.0,0.0
4192,b,c,0.0,0.0
4193,w,c,0.0,1.0
4194,w,c,1.0,0.0
4195,w,c,0.0,0.0
4196,b,c,1.0,0.0
4197,w,c,0.0,0.0
4198,w,c,1.0,0.0
4199,b,c,0.0,0.0
4200,b,c,1.0,0.0
4201,b,c,0.0,0.0
4202,w,c,1.0,0.0
4203,w,c,1.0,0.0
4204,b,c,1.0,0.0
4205,b,c,1.0,0.0
4206,w,c,0.0,0.0
4207,b,c,0.0,0.0
4208,w,c,0.0,0.0
4209,b,c,0.0,0.0
4210,w,c,1.0,0.0
4211,b,c,1.0,0.0
4212,w,c,1.0,0.0
4213,b,c,1.0,0.0
4214,w,c,0.0,0.0
4215,w,c,1.0,0.0
4216,b,c,1.0,0.0
4217,b,c,1.0,0.0
4218,w,c,1.0,0.0
4219,w,c,0.0,0.0
4220,b,c,0.0,0.0
4221,b,c,0.0,0.0
4222,b,c,0.0,0.0
4223,w,c,0.0,0.0
4224,w,c,0.0,0.0
4225,b,c,0.0,0.0
4226,w,c,0.0,0.0
4227,b,c,0.0,0.0
4228,w,c,0.0,0.0
4229,w,c,0.0,0.0
4230,b,c,0.0,0.0
4231,b,c,0.0,0.0
4232,w,c,0.0,0.0
4233,b,c,0.0,0.0
4234,b,c,0.0,0.0
4235,w,c,0.0,0.0
4236,b,c,1.0,0.0
4237,w,c,1.0,0.0
4238,w,c,1.0,0.0
4239,b,c,1.0,0.0
4240,w,c,1.0,0.0
4241,b,c,1.0,1.0
4242,b,c,1.0,0.0
4243,w,c,1.0,1.0
4244,w,c,0.0,0.0
4245,w,c,0.0,1.0
4246,b,c,0.0,1.0
4247,w,c,0.0,0.0
4248,b,c,0.0,1.0
4249,b,c,0.0,0.0
4250,b,c,0.0,0.0
4251,w,c,0.0,0.0
4252,w,c,0.0,0.0
4253,w,c,0.0,0.0
4254,b,c,0.0,0.0
4255,b,c,0.0,0.0
4256,w,c,0.0,0.0
4257,b,c,0.0,0.0
4258,w,c,0.0,0.0
4259,w,c,0.0,0.0
4260,w,c,0.0,0.0
4261,b,c,0.0,0.0
4262,b,c,0.0,0.0
4263,b,c,0.0,0.0
4264,w,c,1.0,0.0
4265,b,c,1.0,0.0
4266,w,c,1.0,0.0
4267,b,c,1.0,0.0
4268,w,c,0.0,0.0
4269,b,c,0.0,0.0
4270,b,c,1.0,0.0
4271,b,c,0.0,0.0
4272,w,c,0.0,0.0
4273,w,c,1.0,0.0
4274,b,c,1.0,0.0
4275,w,c,1.0,0.0
4276,w,c,1.0,0.0
4277,b,c,1.0,0.0
4278,w,c,1.0,0.0
4279,w,c,1.0,0.0
4280,b,c,1.0,0.0
4281,b,c,1.0,0.0
4282,w,c,1.0,0.0
4283,b,c,1.0,0.0
4284,b,c,1.0,0.0
4285,b,c,0.0,1.0
4286,w,c,0.0,1.0
4287,w,c,1.0,0.0
4288,b,c,0.0,0.0
4289,w,c,0.0,0.0
4290,b,c,0.0,0.0
4291,w,c,0.0,0.0
4292,w,c,0.0,0.0
4293,b,c,1.0,0.0
4294,w,c,1.0,1.0
4295,b,c,1.0,0.0
4296,w,c,1.0,1.0
4297,b,c,0.0,0.0
4298,w,c,1.0,0.0
4299,w,c,1.0,0.0
4300,b,c,1.0,0.0
4301,b,c,1.0,0.0
4302,w,c,0.0,0.0
4303,w,c,0.0,0.0
4304,b,c,0.0,0.0
4305,b,c,0.0,0.0
4306,b,c,0.0,0.0
4307,w,c,0.0,0.0
4308,w,c,0.0,0.0
4309,b,c,0.0,0.0
4310,w,c,0.0,0.0
4311,b,c,0.0,0.0
4312,w,c,0.0,0.0
4313,b,c,0.0,0.0
4314,b,c,0.0,0.0
4315,w,c,0.0,0.0
4316,w,c,0.0,0.0
4317,w,c,0.0,0.0
4318,w,c,0.0,0.0
4319,b,c,0.0,0.0
4320,b,c,0.0,0.0
4321,b,c,0.0,0.0
4322,w,c,1.0,0.0
4323,w,c,1.0,0.0
4324,b,c,1.0,0.0
4325,b,c,1.0,0.0
4326,b,c,0.0,0.0
4327,b,c,0.0,0.0
4328,w,c,0.0,0.0
4329,w,c,0.0,0.0
4330,b,c,0.0,0.0
4331,b,c,0.0,0.0
4332,w,c,0.0,1.0
4333,w,c,0.0,0.0
4334,w,c,0.0,1.0
4335,b,c,0.0,1.0
4336,w,b,1.0,0.0
4337,w,b,0.0,0.0
4338,w,b,0.0,0.0
4339,b,b,0.0,0.0
4340,b,b,1.0,0.0
4341,b,b,0.0,0.0
4342,w,b,0.0,0.0
4343,w,b,0.0,0.0
4344,b,b,0.0,0.0
4345,b,b,1.0,0.0
4346,b,b,0.0,0.0
4347,b,b,0.0,0.0
4348,b,b,0.0,0.0
4349,b,b,1.0,0.0
4350,b,b,0.0,0.0
4351,w,b,1.0,0.0
4352,w,b,0.0,0.0
4353,w,b,0.0,0.0
4354,w,b,1.0,0.0
4355,w,b,0.0,0.0
4356,b,b,1.0,0.0
4357,w,b,0.0,0.0
4358,w,b,1.0,0.0
4359,b,b,0.0,0.0
4360,w,b,0.0,0.0
4361,w,b,0.0,0.0
4362,b,b,0.0,1.0
4363,b,b,0.0,0.0
4364,w,b,1.0,0.0
4365,w,b,1.0,0.0
4366,b,b,1.0,0.0
4367,b,b,1.0,0.0
4368,w,b,1.0,0.0
4369,w,b,1.0,1.0
4370,b,b,1.0,0.0
4371,b,b,1.0,0.0
4372,w,b,0.0,0.0
4373,b,b,0.0,0.0
4374,w,b,0.0,0.0
4375,b,b,0.0,0.0
4376,b,b,0.0,0.0
4377,b,b,0.0,0.0
4378,w,b,0.0,0.0
4379,w,b,0.0,0.0
4380,w,b,0.0,0.0
4381,b,b,0.0,0.0
4382,b,b,0.0,0.0
4383,w,b,0.0,0.0
4384,w,b,0.0,0.0
4385,w,b,0.0,0.0
4386,b,b,0.0,0.0
4387,b,b,0.0,0.0
4388,w,b,1.0,0.0
4389,b,b,1.0,0.0
4390,w,b,1.0,0.0
4391,b,b,1.0,0.0
4392,w,b,0.0,0.0
4393,w,b,0.0,0.0
4394,b,b,0.0,0.0
4395,b,b,0.0,0.0
4396,b,b,0.0,0.0
4397,w,b,0.0,0.0
4398,w,b,0.0,0.0
4399,b,b,0.0,0.0
4400,w,b,1.0,1.0
4401,b,b,1.0,1.0
4402,w,b,1.0,0.0
4403,b,b,1.0,1.0
4404,w,b,1.0,0.0
4405,b,b,1.0,0.0
4406,w,b,1.0,0.0
4407,b,b,1.0,0.0
4408,b,c,0.0,1.0
4409,w,c,0.0,1.0
4410,b,c,0.0,0.0
4411,w,c,0.0,1.0
4412,b,c,0.0,0.0
4413,w,c,0.0,0.0
4414,w,c,0.0,0.0
4415,b,c,0.0,0.0
4416,w,c,0.0,0.0
4417,b,c,0.0,0.0
4418,w,c,1.0,0.0
4419,w,c,1.0,0.0
4420,b,c,1.0,0.0
4421,b,c,1.0,0.0
4422,w,c,1.0,0.0
4423,b,c,1.0,0.0
4424,w,c,1.0,0.0
4425,b,c,1.0,0.0
4426,w,c,0.0,0.0
4427,b,c,0.0,1.0
4428,w,c,0.0,0.0
4429,b,c,0.0,0.0
4430,w,c,0.0,0.0
4431,b,c,0.0,0.0
4432,w,c,0.0,0.0
4433,w,c,0.0,0.0
4434,b,c,0.0,0.0
4435,b,c,0.0,0.0
4436,b,c,0.0,0.0
4437,w,c,0.0,0.0
4438,b,c,0.0,0.0
4439,w,c,0.0,0.0
4440,b,c,0.0,0.0
4441,w,c,0.0,0.0
4442,w,c,0.0,0.0
4443,b,c,0.0,0.0
4444,w,c,1.0,0.0
4445,b,c,1.0,0.0
4446,b,c,1.0,0.0
4447,w,c,1.0,0.0
4448,b,c,0.0,0.0
4449,w,c,0.0,0.0
4450,w,c,0.0,0.0
4451,w,c,0.0,0.0
4452,b,c,0.0,0.0
4453,b,c,0.0,0.0
4454,b,c,0.0,0.0
4455,w,c,0.0,0.0
4456,w,c,0.0,0.0
4457,b,c,0.0,0.0
4458,w,c,0.0,0.0
4459,w,c,1.0,0.0
4460,b,c,0.0,0.0
4461,b,c,1.0,0.0
4462,b,c,0.0,0.0
4463,w,c,0.0,0.0
4464,b,c,0.0,0.0
4465,w,c,0.0,0.0
4466,w,c,0.0,0.0
4467,b,c,0.0,0.0
4468,w,c,1.0,0.0
4469,b,c,1.0,0.0
4470,w,c,1.0,0.0
4471,w,c,1.0,0.0
4472,b,c,1.0,0.0
4473,b,c,1.0,0.0
4474,w,c,1.0,1.0
4475,b,c,1.0,0.0
4476,w,b,0.0,0.0
4477,b,b,0.0,0.0
4478,w,b,0.0,0.0
4479,b,b,0.0,0.0
4480,w,c,1.0,0.0
4481,w,c,0.0,0.0
4482,b,c,0.0,0.0
4483,w,c,1.0,0.0
4484,b,c,1.0,0.0
4485,b,c,1.0,0.0
4486,b,c,1.0,0.0
4487,w,c,1.0,0.0
4488,w,c,1.0,0.0
4489,w,c,0.0,0.0
4490,b,c,0.0,0.0
4491,b,c,1.0,0.0
4492,b,c,0.0,0.0
4493,w,c,0.0,0.0
4494,b,c,0.0,0.0
4495,w,c,0.0,0.0
4496,b,c,0.0,0.0
4497,w,c,0.0,0.0
4498,b,c,0.0,0.0
4499,b,c,0.0,0.0
4500,w,c,0.0,0.0
4501,w,c,0.0,0.0
4502,w,c,1.0,0.0
4503,w,c,1.0,0.0
4504,b,c,1.0,0.0
4505,b,c,1.0,0.0
4506,w,c,1.0,0.0
4507,b,c,1.0,0.0
4508,w,c,1.0,0.0
4509,b,c,1.0,0.0
4510,w,c,0.0,0.0
4511,b,c,1.0,0.0
4512,b,c,0.0,0.0
4513,w,c,1.0,0.0
4514,w,c,0.0,0.0
4515,b,c,0.0,0.0
4516,w,c,0.0,0.0
4517,w,c,0.0,0.0
4518,b,c,0.0,0.0
4519,b,c,0.0,0.0
4520,b,c,0.0,0.0
4521,w,c,0.0,0.0
4522,w,c,0.0,0.0
4523,b,c,0.0,0.0
4524,w,c,0.0,0.0
4525,b,c,0.0,0.0
4526,w,c,1.0,0.0
4527,b,c,1.0,0.0
4528,w,c,1.0,0.0
4529,b,c,1.0,0.0
4530,b,c,1.0,0.0
4531,w,c,1.0,0.0
4532,w,c,1.0,0.0
4533,b,c,1.0,0.0
4534,w,c,0.0,0.0
4535,w,c,0.0,0.0
4536,b,c,0.0,0.0
4537,b,c,0.0,0.0
4538,b,c,0.0,0.0
4539,w,c,0.0,0.0
4540,w,c,1.0,0.0
4541,b,c,1.0,0.0
4542,w,c,0.0,0.0
4543,w,c,0.0,0.0
4544,b,c,0.0,0.0
4545,b,c,0.0,0.0
4546,w,c,1.0,0.0
4547,b,c,0.0,0.0
4548,w,c,0.0,0.0
4549,b,c,1.0,0.0
4550,b,c,0.0,0.0
4551,w,c,0.0,0.0
4552,w,c,0.0,0.0
4553,w,c,0.0,0.0
4554,w,c,0.0,0.0
4555,b,c,0.0,0.0
4556,b,c,0.0,0.0
4557,b,c,0.0,0.0
4558,w,c,0.0,1.0
4559,w,c,0.0,0.0
4560,b,c,0.0,0.0
4561,b,c,0.0,1.0
4562,w,b,1.0,0.0
4563,w,b,0.0,0.0
4564,w,b,0.0,0.0
4565,w,b,1.0,0.0
4566,w,b,0.0,0.0
4567,w,b,1.0,0.0
4568,b,b,1.0,0.0
4569,b,b,1.0,0.0
4570,w,b,0.0,0.0
4571,b,b,1.0,0.0
4572,b,b,1.0,0.0
4573,b,b,0.0,0.0
4574,w,b,0.0,0.0
4575,w,b,1.0,0.0
4576,b,b,1.0,0.0
4577,w,b,1.0,0.0
4578,w,b,0.0,0.0
4579,b,b,1.0,0.0
4580,b,b,0.0,0.0
4581,w,b,1.0,0.0
4582,w,b,1.0,0.0
4583,w,b,0.0,0.0
4584,b,b,0.0,0.0
4585,b,b,0.0,0.0
4586,w,b,0.0,0.0
4587,w,b,1.0,0.0
4588,b,b,0.0,0.0
4589,b,b,0.0,0.0
4590,b,b,0.0,0.0
4591,b,b,1.0,0.0
4592,b,b,0.0,0.0
4593,b,b,1.0,0.0
4594,w,b,0.0,0.0
4595,w,b,0.0,0.0
4596,b,b,0.0,0.0
4597,b,b,0.0,0.0
4598,b,b,1.0,0.0
4599,w,b,1.0,0.0
4600,b,b,1.0,0.0
4601,w,b,1.0,0.0
4602,w,b,1.0,0.0
4603,b,b,1.0,1.0
4604,w,b,1.0,0.0
4605,b,b,1.0,0.0
4606,w,b,0.0,0.0
4607,b,b,0.0,0.0
4608,b,b,0.0,0.0
4609,w,b,0.0,0.0
4610,w,b,0.0,0.0
4611,w,b,0.0,1.0
4612,b,b,0.0,0.0
4613,b,b,0.0,0.0
4614,w,b,1.0,0.0
4615,b,b,1.0,0.0
4616,w,b,1.0,0.0
4617,b,b,1.0,0.0
4618,w,b,0.0,0.0
4619,w,b,0.0,0.0
4620,b,b,0.0,0.0
4621,b,b,0.0,0.0
4622,w,b,0.0,0.0
4623,b,b,0.0,0.0
4624,w,b,0.0,0.0
4625,b,b,0.0,0.0
4626,w,b,0.0,0.0
4627,b,b,0.0,0.0
4628,b,b,0.0,0.0
4629,w,b,0.0,0.0
4630,b,b,0.0,0.0
4631,w,b,0.0,0.0
4632,b,b,0.0,0.0
4633,w,b,0.0,0.0
4634,w,b,0.0,0.0
4635,b,b,0.0,0.0
4636,b,b,0.0,0.0
4637,w,b,0.0,0.0
4638,b,c,0.0,0.0
4639,b,c,0.0,0.0
4640,w,c,0.0,0.0
4641,w,c,0.0,0.0
4642,w,c,0.0,0.0
4643,w,c,0.0,0.0
4644,b,c,0.0,0.0
4645,b,c,0.0,0.0
4646,w,c,0.0,0.0
4647,b,c,0.0,0.0
4648,b,c,0.0,0.0
4649,w,c,0.0,0.0
4650,w,c,0.0,0.0
4651,b,c,0.0,0.0
4652,w,c,0.0,0.0
4653,b,c,0.0,0.0
4654,w,c,0.0,0.0
4655,b,c,0.0,0.0
4656,w,c,0.0,0.0
4657,b,c,0.0,0.0
4658,b,c,0.0,0.0
4659,b,c,0.0,0.0
4660,w,c,0.0,0.0
4661,w,c,0.0,0.0
4662,w,c,1.0,0.0
4663,w,c,1.0,0.0
4664,w,c,1.0,0.0
4665,b,c,1.0,0.0
4666,b,c,1.0,0.0
4667,b,c,1.0,0.0
4668,b,c,0.0,0.0
4669,w,c,0.0,0.0
4670,b,c,0.0,0.0
4671,w,c,0.0,0.0
4672,b,c,1.0,0.0
4673,w,c,1.0,0.0
4674,w,c,1.0,0.0
4675,b,c,1.0,0.0
4676,w,c,0.0,0.0
4677,b,c,0.0,1.0
4678,b,c,0.0,1.0
4679,w,c,0.0,0.0
4680,w,c,0.0,0.0
4681,w,c,0.0,0.0
4682,b,c,0.0,0.0
4683,b,c,0.0,0.0
4684,b,c,0.0,0.0
4685,w,c,0.0,0.0
4686,w,c,0.0,0.0
4687,w,c,0.0,0.0
4688,b,c,0.0,0.0
4689,b,c,0.0,0.0
4690,b,c,0.0,0.0
4691,w,c,0.0,0.0
4692,b,c,0.0,0.0
4693,w,c,0.0,0.0
4694,w,c,1.0,0.0
4695,b,c,1.0,0.0
4696,w,c,1.0,0.0
4697,b,c,1.0,0.0
4698,b,c,1.0,0.0
4699,w,c,1.0,1.0
4700,b,c,1.0,0.0
4701,w,c,1.0,1.0
4702,b,c,0.0,0.0
4703,w,c,0.0,1.0
4704,w,c,0.0,0.0
4705,b,c,0.0,1.0
4706,w,c,0.0,0.0
4707,w,c,0.0,0.0
4708,b,c,0.0,0.0
4709,b,c,0.0,0.0
4710,b,c,1.0,0.0
4711,w,c,1.0,0.0
4712,b,c,1.0,0.0
4713,w,c,1.0,0.0
4714,w,b,0.0,0.0
4715,w,b,0.0,0.0
4716,b,b,0.0,0.0
4717,b,b,0.0,0.0
4718,b,c,1.0,0.0
4719,w,c,0.0,0.0
4720,w,c,1.0,0.0
4721,w,c,1.0,0.0
4722,b,c,0.0,0.0
4723,b,c,1.0,0.0
4724,b,c,0.0,0.0
4725,w,c,0.0,1.0
